lat,lon
28.478017040265023,-81.4710334002404
28.47782612733541,-81.47087225348604
28.478715858406158,-81.47132236966097
28.47834072189166,-81.47137021089043
28.477920337720736,-81.47113632293383
28.47808393499203,-81.47076900542238
28.478847946204834,-81.47091891707458
28.478149944617876,-81.4706428507208
28.47829942090756,-81.47036699535981
28.47826537353549,-81.47087385393776
28.47860274891121,-81.47156376350608
28.47925097297079,-81.47098400299403
28.47800959463243,-81.47086926392498
28.47871768351208,-81.47049306531099
28.47884998929395,-81.47082055590752
28.478464591116904,-81.47114036539766
28.478273703555566,-81.47031596663965
28.479285860028092,-81.47107756696636
28.478375092445443,-81.47029528334384
28.478284485214225,-81.4711065543667
28.478554124101954,-81.47057454912304
28.47905116235024,-81.470416870194
28.478301866925726,-81.47155346801651
28.479008725933628,-81.47081931728297
28.478575127012263,-81.47095350107645
28.478376357782594,-81.47155153117757
28.47835780999825,-81.47077844617186
28.478432281547594,-81.47142838022586
28.478683570109357,-81.4708222096152
28.47851339729106,-81.47130726349654
28.47845509484357,-81.47078621539762
28.4788242095778,-81.47060117660621
28.478984580916865,-81.47069866542589
28.47895725637393,-81.47077235706276
28.47822974529005,-81.47118914303303
28.478612394776956,-81.47097815089217
28.478066836707924,-81.47097958987902
28.478646528122297,-81.47075107901527
28.478904494531044,-81.4707276446723
28.478387033577256,-81.47057611684508
28.478620907409113,-81.47118605259594
28.479006987257904,-81.47102208606145
28.47860031983965,-81.47082141761443
28.478662276903325,-81.47109490846643
28.479288659239067,-81.47080840763059
28.478285780587612,-81.47133947740727
28.478148274127065,-81.4704342321605
28.4783591976717,-81.47065062500664
28.47807309092379,-81.47103404206591
28.47891274368495,-81.47055607248359
28.47878924946462,-81.4702416110503
28.47850872059068,-81.47014255977156
28.478319336586118,-81.47074570762427
28.478578053930093,-81.47075179266153
28.479018579932017,-81.47067555363712
28.47857472819279,-81.47072179275368
28.47854280631586,-81.47086129359184
28.479023414256762,-81.47068534032665
28.478476187306015,-81.46992892174028
28.478591866863077,-81.4708738702772
28.47864817680061,-81.47056657903998
28.478852389901114,-81.4706827785585
28.478667792928782,-81.47050779017731
28.47853009841763,-81.47100206982611
28.478355032429715,-81.47110286635395
28.47852605398819,-81.47033933672886
28.479141963506894,-81.47126883253746
28.47888485263741,-81.4707618316187
28.478788659443104,-81.47045676489043
28.478830396552304,-81.47101638307988
28.478610156717192,-81.46960474207704
28.478470919758646,-81.47108735359795
28.478109974456526,-81.47011478532531
28.47787033278596,-81.47092134775673
28.479208327816806,-81.47076505828849
28.477859518177848,-81.47088659452275
28.4787972364326,-81.47053277942153
28.478517047639485,-81.47160836863401
28.47870668942541,-81.47036232381285
28.47838654563549,-81.47180544563699
28.478109308845788,-81.47075824292301
28.478119078830655,-81.46992230567828
28.47831472646043,-81.47113138980228
28.47876475640386,-81.47026243060911
28.478565015802804,-81.47125809924454
28.47832089082312,-81.4709068400363
28.47859366498905,-81.47028015052763
28.4786309598187,-81.47108172900087
28.479158217508072,-81.47139727080928
28.477943224739484,-81.47051401198699
28.47848000202914,-81.47052861900325
28.478885749235513,-81.47078839887425
28.478944757786344,-81.47025833239022
28.47849431491303,-81.4711572489093
28.47808256622333,-81.47124758174438
28.478918978804238,-81.4711067393006
28.478762162455947,-81.47093493170955
28.47881045200448,-81.47049568362084
28.477992233869166,-81.47134763675156
28.47853682508696,-81.47131058319776
28.477942027522296,-81.47059013805482
28.478670114148112,-81.47083366712349
28.478853686127092,-81.47106632166327
28.478884017271366,-81.47087009917595
28.478172588946023,-81.47053458926962
28.478703315255352,-81.47064254387212
28.478696597591973,-81.47102172459815
28.478489078955803,-81.4710124269387
28.478728817965592,-81.47086628213816
28.47907255939255,-81.47111225452278
28.47921935213215,-81.47075786280584
28.478504918681974,-81.47062789532785
28.478467281792152,-81.4707441500322
28.478657200072785,-81.47056575416148
28.4789774276484,-81.47129594331498
28.478992877271644,-81.47073445077001
28.478758271665452,-81.47052631938277
28.478974065825444,-81.47168491069841
28.479269812600247,-81.47158748246854
28.47860870502454,-81.47095618039036
28.478269713687087,-81.47053647458357
28.47882230111997,-81.47103076382338
28.478012943267654,-81.47098505319428
28.47828460843253,-81.47096271406775
28.47827473503129,-81.47130621719559
28.479074774372286,-81.47036364102469
28.478081075453844,-81.47005525294314
28.47850488920058,-81.4711022282794
28.47962844513589,-81.47104163608928
28.4788882340072,-81.47102826990975
28.478588081377005,-81.47096974684614
28.47847316531203,-81.47106515309959
28.478610164470073,-81.47095502783614
28.478228894603713,-81.47093461056627
28.478413579979286,-81.47099257323602
28.478285224865036,-81.47050727880955
28.478756971591444,-81.47066187897923
28.478910939742867,-81.470118524785
28.47801961673823,-81.47104876033079
28.479129714027266,-81.47084373383335
28.47859083800489,-81.4711412247555
28.478723223637115,-81.47085800907261
28.478401581395303,-81.47001033008644
28.47890292161291,-81.4711111291396
28.478658335083633,-81.47085271868785
28.478442918051307,-81.47081147233415
28.478403685922668,-81.47129508736617
28.47819485238676,-81.47050194375912
28.47849560954033,-81.47125335039497
28.479123788774224,-81.47095283905348
28.478600331742008,-81.47042971264332
28.47900045681432,-81.47106511522115
28.478819419067428,-81.47104712982177
28.478829291177206,-81.47031249154014
28.47854354239315,-81.47045175006902
28.47870446507171,-81.47135349516682
28.47783026507864,-81.47062096526118
28.47869421294942,-81.47020658606428
28.477438155708047,-81.4709822875272
28.478262953198897,-81.47082153170712
28.47882355286313,-81.47146763447552
28.479038616647916,-81.47046416969494
28.478089069405996,-81.47077993205146
28.47853843191883,-81.47121557598689
28.47828396047607,-81.47080814944736
28.47826442758626,-81.47037389378559
28.478575062406044,-81.47100450187075
28.478644378333964,-81.47133883909828
28.47819555109289,-81.47107475033874
28.47898017641033,-81.47102349723815
28.478710669865908,-81.47107573657568
28.478417554322032,-81.47058749353356
28.478527205986175,-81.47050980927717
28.47764590378542,-81.47008428937792
28.47859584956616,-81.47036878656202
28.47967949645483,-81.47049544052857
28.478604461168015,-81.47029912349602
28.478070044801783,-81.4714030415426
28.477738901559945,-81.47130811606183
28.47859623912334,-81.47105006191192
28.478713081549337,-81.47106763175196
28.478786164455506,-81.47037517953669
28.478588774564592,-81.47185795036627
28.479328901952126,-81.47057445844038
28.47830518604473,-81.47035139659519
28.47778069938303,-81.47059563947114
28.478530010168292,-81.47075059043453
28.478848657915506,-81.47101522361535
28.478677760381146,-81.47051161818555
28.47770465630916,-81.47071883612524
28.478402277202296,-81.47094460262565
28.478944648989284,-81.47133700802556
28.478015369099364,-81.47069883692191
28.47861265431142,-81.4701425896822
28.478607473760587,-81.47062836051118
28.478829121712877,-81.4706569992852
28.478623807082368,-81.47049853187461
28.478406151987464,-81.47140369026997
28.478353110114508,-81.47067258934354
28.478461292403413,-81.47068924683808
28.478298204824238,-81.47028268976503
28.478503996567593,-81.4711038601827
28.47823698678944,-81.47096083281862
28.47835680541132,-81.47031615168171
28.478418538718042,-81.47046057103127
28.47845664352472,-81.47085310285024
28.478642143383556,-81.47058934754945
28.478827763034733,-81.47153560104955
28.47847043903153,-81.4712148500594
28.478827938995515,-81.471309639223
28.47823695147242,-81.47096454927392
28.47902076114662,-81.47064082098397
28.479236371109934,-81.47067512209411
28.478658101249472,-81.47059001036692
28.47945179633338,-81.47072682902343
28.478464633657687,-81.47042979500416
28.477894894226164,-81.4704755899855
28.47842402825658,-81.47077976743647
28.47841929765293,-81.47094954062018
28.478889927590767,-81.47056200020216
28.478419970792626,-81.47035783392485
28.47920035187225,-81.47014667789581
28.478594404531467,-81.47141018471379
28.479069334532735,-81.47103370859304
28.47837431015543,-81.47098333067743
28.478422308343504,-81.4704596890945
28.478502722986963,-81.47047453944893
28.478388553242652,-81.471126201415
28.477925880745357,-81.47091154946153
28.478489128725272,-81.47104437284663
28.479011537740607,-81.47109844692652
28.47782924778518,-81.47087396699209
28.478984120977728,-81.470509361564
28.478973628403093,-81.47119271199018
28.478465542866065,-81.47022963438566
28.47849948586027,-81.47117397884392
28.47859876196765,-81.47098412207782
28.47836573235944,-81.47112740482498
28.47866915676113,-81.47103777324169
28.478435215366783,-81.47037499330902
28.47851224893112,-81.47174505411019
28.4787221984992,-81.47092365431931
28.479014066472132,-81.47026931938998
28.478767545173746,-81.47009498628285
28.47877751828024,-81.47131915820218
28.478466703530813,-81.47064064091406
28.478224460363794,-81.47062404369142
28.478433184735785,-81.47120928850327
28.478521375546535,-81.47073352356976
28.477909096461907,-81.47120389854265
28.47844123970201,-81.47149034943348
28.478323471018296,-81.47068321155045
28.478652854113456,-81.47086396097961
28.478977400438236,-81.47109974134476
28.478762551053904,-81.47114424563289
28.478697353088883,-81.47081877759045
28.478523703552668,-81.4711603599919
28.479223504517485,-81.4713235936378
28.47884964635488,-81.47079218862567
28.478261581047608,-81.47102143847846
28.477837329344837,-81.4706586312811
28.47885404519968,-81.47037368128858
28.4782583791666,-81.4700406597835
28.478079088562506,-81.47076758450076
28.478417825351745,-81.47128851762288
28.47891449941974,-81.47101948456915
28.478145344168468,-81.47099414016165
28.478604554121876,-81.47077834566095
28.478789198422703,-81.47051759629814
28.47876345374244,-81.47044504241221
28.477939994621213,-81.47095306061456
28.47863614117998,-81.47055702720573
28.478785922819903,-81.47113670452232
28.478897701659875,-81.4711748203481
28.478358966685057,-81.47069905084136
28.478690626634105,-81.47013421138625
28.478644507583848,-81.47101719280388
28.47828477821732,-81.47058736628252
28.479537429473446,-81.47071567616862
28.478342821366244,-81.47116197346074
28.47878913175902,-81.47030376769796
28.478247879152363,-81.47107317120371
28.478175387009795,-81.47038830318553
28.47853398967608,-81.47078288146324
28.478046690262513,-81.47072417983753
28.478642269441565,-81.47113201709905
28.47818724754093,-81.47127738979316
28.477786854060554,-81.4715413695185
28.47839549080324,-81.47054065095644
28.478200224727875,-81.47092942905456
28.478912224714687,-81.47151449189468
28.47852903161524,-81.47085978236768
28.47835492271729,-81.4705829213576
28.47831934758027,-81.47099961736393
28.478443366367447,-81.47088033901602
28.478454864568107,-81.47047687668534
28.478717199093772,-81.47135068236385
28.47878051264187,-81.47107773733421
28.478490109354265,-81.47001816582551
28.47867775415655,-81.47103412673764
28.478017739960364,-81.47082287439711
28.478467701684757,-81.47020475838045
28.478097720863023,-81.4707457541024
28.47776859404594,-81.4705017503922
28.478900231694208,-81.47033287638462
28.47841888338639,-81.47020118823876
28.47902731903227,-81.47088373489224
28.479242565591402,-81.47052101596907
28.47881347967194,-81.47109295653269
28.47825988374426,-81.47090720522789
28.4781528479651,-81.4706623524644
28.47883955426447,-81.47044046039326
28.47888607019677,-81.47062153712434
28.478149483939386,-81.47053209071511
28.47859873455755,-81.47103377861671
28.477962788815354,-81.4709405686606
28.47867868019079,-81.47078694754633
28.478369032874905,-81.47056472349644
28.478794770474565,-81.47043492216373
28.478471671060788,-81.4705397138179
28.47813586590045,-81.47131265384411
28.47846766897141,-81.47114982390464
28.478650910505493,-81.47113372158576
28.478032439697092,-81.47095141906138
28.477901298756528,-81.4712332324957
28.4787356106123,-81.47096084573442
28.47892627792412,-81.47075459355851
28.47907907810899,-81.47039862222354
28.478612614363456,-81.4708107208221
28.477942710086047,-81.46999626080007
28.47835611145705,-81.47127906176723
28.478974418123364,-81.47084282310446
28.478234277448298,-81.47048035419229
28.479064301820053,-81.47119139774549
28.47802310191587,-81.47057651611775
28.477913691008926,-81.47094354442339
28.47833589105337,-81.47132156259626
28.478656856707296,-81.47077871063898
28.479375264576063,-81.47117585651978
28.478495963794384,-81.4707625048723
28.478657254200122,-81.47129491573097
28.478471144762256,-81.47110373179923
28.478590151238848,-81.47079895306837
28.478517866583502,-81.47066025875016
28.479038129067042,-81.47059150133887
28.478498667098698,-81.46994562172792
28.478102579945244,-81.47125451573375
28.477840250623803,-81.47056803727355
28.477722350217675,-81.47011573607438
28.478504065167126,-81.47110203864091
28.478574670179263,-81.47087731905837
28.478953769194426,-81.47113529207364
28.478416920942873,-81.47129512320096
28.478235070324356,-81.47110037616619
28.478884023681463,-81.47128375972018
28.478342798977362,-81.47049499282885
28.47902599076231,-81.47054798319974
28.47821753645978,-81.4707409170996
28.478289550774715,-81.47088725742488
28.47900183531251,-81.47079303783131
28.478366436354573,-81.47113499202902
28.478972948292252,-81.47047803722143
28.478378127948456,-81.47085596272177
28.47791016473228,-81.47116098930611
28.477869893263858,-81.47155130863564
28.478485311749694,-81.47065100318241
28.4782914701131,-81.47006205158732
28.47787969800695,-81.4710661236125
28.478326031625937,-81.47217065621298
28.478473485217084,-81.47073033195333
28.479030447483584,-81.47039324396768
28.47797220417461,-81.4704289175964
28.478613738576353,-81.47113429731095
28.479026191607968,-81.47057851475492
28.478816920273506,-81.4713287762198
28.478222447739885,-81.47083295971628
28.47865843192608,-81.47018923436273
28.47892459690746,-81.47086026130208
28.47843070378523,-81.47116982568573
28.478294689379208,-81.47095374264214
28.47770166926818,-81.47069714629978
28.47847115684261,-81.47052710227307
28.47793111029103,-81.4705651925263
28.478551955825285,-81.47094456942688
28.478642295823477,-81.4706223158546
28.47912000255114,-81.47058565603089
28.47885136364905,-81.47031819623977
28.479108505898257,-81.47154872856551
28.478412645718198,-81.47088260317038
28.47928911092208,-81.4713167660369
28.47827849966931,-81.47059622616837
28.478550941773715,-81.47067801863844
28.478770697096078,-81.47150380119231
28.478141331374,-81.4707650230578
28.478687967784182,-81.47106534826247
28.47822361029955,-81.47136934099787
28.47869957387338,-81.47084061529814
28.478156607388993,-81.47141208745107
28.47762117439025,-81.47033219649038
28.478081571572567,-81.4710599446954
28.47878895367438,-81.47103868656806
28.477944389304977,-81.47105230500735
28.477893503267296,-81.47023245768075
28.47885785217319,-81.47041685635504
28.477517828508436,-81.47144509069183
28.47776295557113,-81.47078737102069
28.47836328427335,-81.47138077271032
28.47846662011859,-81.47055313566698
28.478508583161357,-81.47155631384486
28.478117699657886,-81.47085289882644
28.478533256631465,-81.47109374006084
28.47853108686665,-81.46983635681771
28.478485277750384,-81.47106775593139
28.47816931464916,-81.47104240705757
28.478707640241517,-81.47051472931355
28.478553018171635,-81.47152799730031
28.478373359570526,-81.47114849884704
28.479124045458047,-81.47099681317806
28.478776108456955,-81.4706530363749
28.478404564190733,-81.46991426458955
28.478130877908672,-81.47075942469934
28.478311033391485,-81.47063617705182
28.478853221877998,-81.47019465861104
28.478238309740995,-81.47101456859488
28.47822974903219,-81.47106628020408
28.478385323083646,-81.47063270669278
28.478524764800024,-81.47031326159298
28.478319749052563,-81.47090507346357
28.478873611691924,-81.47085930353957
28.47864712201755,-81.47048810104816
28.47814218213795,-81.47049737397059
28.47891094571802,-81.47033257054265
28.477675795093795,-81.47164850132152
28.478600463345916,-81.47090133510757
28.478812076370023,-81.47065953080656
28.478370270680383,-81.47098147892696
28.478796224795133,-81.47070083373526
28.478200770967188,-81.47091485282195
28.477830755806057,-81.47058992998144
28.47876149564332,-81.47084926575508
28.478941685664818,-81.47067856961631
28.47861887749785,-81.47080386213898
28.478981887170644,-81.47121739606179
28.477515020899315,-81.47087443733369
28.47952859338581,-81.4708348945766
28.47873802568255,-81.47095698871306
28.478946940787786,-81.47039285653481
28.478832529905706,-81.4702392617142
28.478686633687854,-81.47077996147213
28.478559125389456,-81.47082195190858
28.479131506918407,-81.47039601432097
28.47852872355154,-81.47121518085903
28.4786569078001,-81.47081263948925
28.478135493635882,-81.47077825519658
28.478644976637643,-81.47073275381278
28.478963181828053,-81.47140405171349
28.47859204276917,-81.47137140182294
28.47853433854639,-81.47031011709824
28.47853269609388,-81.4708973844545
28.47890074770877,-81.47085774694614
28.478885943726553,-81.47109037993232
28.47808710329862,-81.47145657238079
28.478536700953708,-81.47070236676193
28.479285995207288,-81.47078726845625
28.47812178242749,-81.47051516950273
28.478189605221257,-81.47113599071616
28.47864086305891,-81.47084171187656
28.47872602544929,-81.47112131940268
28.4784687328443,-81.47096857432105
28.478495698348326,-81.47083950794254
28.478531309751208,-81.47109398050809
28.478649497724767,-81.47111901231631
28.47865580299689,-81.47128280343331
28.478287389329697,-81.47056705059585
28.47884859737927,-81.47098842125446
28.478111162406513,-81.47105331404626
28.478341062339506,-81.47075343591321
28.478137742874132,-81.47121752072974
28.479022740651235,-81.4707541283403
28.47895433882828,-81.47099463598842
28.478846038091127,-81.47058009265841
28.47852281625786,-81.47031840270857
28.478287158561642,-81.47125971058392
28.47878232039479,-81.47106350662627
28.47771982183952,-81.47016326553398
28.478823620195104,-81.470495883646
28.479034546595546,-81.47093218865217
28.478949866021924,-81.47035822584152
28.478120624860054,-81.47024028471391
28.478672719551138,-81.4709636389848
28.478341775168502,-81.47095550167579
28.478962875899207,-81.47044941321997
28.47861418257483,-81.47039326545763
28.4795082264396,-81.47083540000445
28.479089137502996,-81.47153920537416
28.478652492363967,-81.47071251325269
28.478524492967747,-81.47127930566256
28.478630230696304,-81.47094456851963
28.478216046348557,-81.47018636822212
28.478992847896222,-81.47139982973
28.47856736360058,-81.47075830716179
28.47862471729337,-81.47102938361051
28.478389368050983,-81.47119658419639
28.478513946716102,-81.47045708798119
28.478616740172406,-81.47086561053008
28.47888627641072,-81.47117310510716
28.477999571960943,-81.4712607259811
28.478747977695733,-81.4715054056522
28.479101924110626,-81.47077932190776
28.478772283508203,-81.47042589818993
28.479141645172444,-81.47066180464638
28.478013795034343,-81.4706828165241
28.47905211419305,-81.4708162129566
28.478840591021225,-81.47061883641967
28.47870760486084,-81.47078634408383
28.47842461358631,-81.46984755864747
28.478693723048767,-81.47123059074828
28.479118860338154,-81.47102456739219
28.479000217814047,-81.47050003243316
28.47856682059226,-81.47064305585364
28.478683477627538,-81.47054093207228
28.4785565942172,-81.47046670590589
28.47850100648079,-81.47085493845844
28.47771360269765,-81.470492658541
28.478561798909976,-81.47136678176537
28.478980436915172,-81.47075064472722
28.479249644063156,-81.47078876410704
28.478640476014125,-81.47060951991503
28.478779750225463,-81.47060746057807
28.479349815802028,-81.47049904542472
28.47845318237875,-81.47114175096695
28.478040625934494,-81.47070458117004
28.478656030924448,-81.47092179363102
28.47882626716208,-81.47105493299668
28.477888860163223,-81.47059928533803
28.47837382578768,-81.47119561316046
28.478732601629336,-81.47093893244228
28.478637490665374,-81.47142581958381
28.47852956535308,-81.4704903534775
28.478391150804573,-81.47120708787466
28.478742285478646,-81.47088704728186
28.478778936630924,-81.47093613423428
28.47849943596247,-81.4703861700071
28.478667990794058,-81.47073937688882
28.478365635007904,-81.47045685646987
28.478676753655687,-81.47036656603625
28.478608168713382,-81.47088035913937
28.478079623708737,-81.47076680363217
28.478953020045957,-81.47120264401568
28.478591233525854,-81.47104209960884
28.47897941586628,-81.47043960080092
28.47919693563005,-81.47083078921136
28.478256078222124,-81.47088567525702
28.47925603687428,-81.47099391295599
28.479139386362693,-81.46972351556796
28.47829822459093,-81.47042209103358
28.47857931527482,-81.47047309090115
28.47805624012278,-81.47019530626584
28.478600544314737,-81.47111288814176
28.478928607299274,-81.47042962638749
28.4786625129317,-81.47095329847888
28.478403501075444,-81.47078814222591
28.47786348566965,-81.47040196814149
28.47852708146206,-81.47044174751451
28.478768023090662,-81.47007059710987
28.478563567879096,-81.47125341887457
28.479095788254323,-81.47065399890518
28.478551835652475,-81.47055659270147
28.47892251021807,-81.4713517632326
28.47836831459493,-81.47104505998097
28.478174755416756,-81.47095368858994
28.478364586956236,-81.47156123521994
28.47855754915817,-81.47012859480105
28.4779197430038,-81.46987666415517
28.47835407636669,-81.47059049787406
28.478683256588,-81.47031476405529
28.47773359501786,-81.47084570857227
28.478659384314728,-81.47046783578345
28.47853360958148,-81.4712050619889
28.478869188651657,-81.4705647841043
28.479011593751377,-81.4709630624695
